fmun_cod;fmun;ano;mes;mes_ano;regiao;roubo_veiculo;furto_veiculos;recuperacao_veiculos
3300225;Areal;2016;8;2016m08;Interior;0;0;0
3300233;Armação dos Búzios;2016;8;2016m08;Interior;1;6;4
3300258;Arraial do Cabo;2016;8;2016m08;Interior;1;2;0
3300308;Barra do Piraí;2016;8;2016m08;Interior;1;5;4
3300407;Barra Mansa;2016;8;2016m08;Interior;4;7;9
3300456;Belford Roxo;2016;8;2016m08;Baixada Fluminense;109;26;86
3300506;Bom Jardim;2016;8;2016m08;Interior;0;0;0
3300605;Bom Jesus do Itabapoana;2016;8;2016m08;Interior;0;0;2
3300704;Cabo Frio;2016;8;2016m08;Interior;14;5;5
3300803;Cachoeiras de Macacu;2016;8;2016m08;Interior;2;2;3
3300902;Cambuci;2016;8;2016m08;Interior;0;0;0
3300936;Carapebus;2016;8;2016m08;Interior;0;0;0
3300951;Comendador Levy Gasparian;2016;8;2016m08;Interior;0;0;0
3301009;Campos dos Goytacazes;2016;8;2016m08;Interior;25;26;34
3301108;Cantagalo;2016;8;2016m08;Interior;0;0;2
3301157;Cardoso Moreira;2016;8;2016m08;Interior;0;0;0
3301207;Carmo;2016;8;2016m08;Interior;0;0;0
3301306;Casimiro de Abreu;2016;8;2016m08;Interior;1;2;3
3301405;Conceição de Macabu;2016;8;2016m08;Interior;1;2;1
3301504;Cordeiro;2016;8;2016m08;Interior;0;0;0
3301603;Duas Barras;2016;8;2016m08;Interior;0;3;0
3301702;Duque de Caxias;2016;8;2016m08;Baixada Fluminense;247;62;193
3301801;Engenheiro Paulo de Frontin;2016;8;2016m08;Interior;0;0;0
3301850;Guapimirim;2016;8;2016m08;Baixada Fluminense;2;1;1
3301876;Iguaba Grande;2016;8;2016m08;Interior;1;5;4
3301900;Itaboraí;2016;8;2016m08;Interior;54;14;27
3302007;Itaguaí;2016;8;2016m08;Baixada Fluminense;31;19;30
3302056;Italva;2016;8;2016m08;Interior;0;0;0
3302106;Itaocara;2016;8;2016m08;Interior;0;2;1
3302205;Itaperuna;2016;8;2016m08;Interior;0;4;1
3302254;Itatiaia;2016;8;2016m08;Interior;0;3;2
3302270;Japeri;2016;8;2016m08;Baixada Fluminense;16;5;11
3302304;Laje do Muriaé;2016;8;2016m08;Interior;0;0;0
3302403;Macaé;2016;8;2016m08;Interior;23;19;22
3302452;Macuco;2016;8;2016m08;Interior;0;0;0
3302502;Magé;2016;8;2016m08;Baixada Fluminense;16;7;17
3302601;Mangaratiba;2016;8;2016m08;Interior;5;5;2
3302700;Maricá;2016;8;2016m08;Grande Niterói;10;22;9
3302809;Mendes;2016;8;2016m08;Interior;0;1;0
3302858;Mesquita;2016;8;2016m08;Baixada Fluminense;62;27;44
3302908;Miguel Pereira;2016;8;2016m08;Interior;0;2;3
3303005;Miracema;2016;8;2016m08;Interior;0;1;1
3303104;Natividade;2016;8;2016m08;Interior;0;2;1
3303203;Nilópolis;2016;8;2016m08;Baixada Fluminense;134;25;28
3303302;Niterói;2016;8;2016m08;Grande Niterói;107;84;70
3303401;Nova Friburgo;2016;8;2016m08;Interior;0;2;2
3303500;Nova Iguaçu;2016;8;2016m08;Baixada Fluminense;245;60;84
3303609;Paracambi;2016;8;2016m08;Baixada Fluminense;2;2;1
3303708;Paraíba do Sul;2016;8;2016m08;Interior;0;4;5
3303807;Paraty;2016;8;2016m08;Interior;1;3;2
3303856;Paty do Alferes;2016;8;2016m08;Interior;0;0;0
3303906;Petrópolis;2016;8;2016m08;Interior;1;21;16
3303955;Pinheiral;2016;8;2016m08;Interior;0;0;0
3304003;Piraí;2016;8;2016m08;Interior;1;1;1
3304102;Porciúncula;2016;8;2016m08;Interior;0;2;1
3304110;Porto Real;2016;8;2016m08;Interior;0;3;3
3304128;Quatis;2016;8;2016m08;Interior;0;0;0
3304144;Queimados;2016;8;2016m08;Baixada Fluminense;15;11;13
3304151;Quissamã;2016;8;2016m08;Interior;1;1;0
3304201;Resende;2016;8;2016m08;Interior;2;4;9
3304300;Rio Bonito;2016;8;2016m08;Interior;9;13;11
3304409;Rio Claro;2016;8;2016m08;Interior;0;0;0
3304508;Rio das Flores;2016;8;2016m08;Interior;0;1;0
3304524;Rio das Ostras;2016;8;2016m08;Interior;13;6;3
3304557;Rio de Janeiro;2016;8;2016m08;Capital;1265;480;921
3304607;Santa Maria Madalena;2016;8;2016m08;Interior;1;0;0
3304706;Santo Antônio de Pádua;2016;8;2016m08;Interior;1;5;1
3304755;São Francisco de Itabapoana;2016;8;2016m08;Interior;0;2;1
3304805;São Fidélis;2016;8;2016m08;Interior;0;0;1
3304904;São Gonçalo;2016;8;2016m08;Grande Niterói;362;108;220
3305000;São João da Barra;2016;8;2016m08;Interior;0;2;1
3305109;São João de Meriti;2016;8;2016m08;Baixada Fluminense;214;41;103
3305133;São José de Ubá;2016;8;2016m08;Interior;0;0;0
3305158;São José do Vale do Rio Preto;2016;8;2016m08;Interior;0;1;0
3305208;São Pedro da Aldeia;2016;8;2016m08;Interior;3;4;2
3305307;São Sebastião do Alto;2016;8;2016m08;Interior;0;0;0
3305406;Sapucaia;2016;8;2016m08;Interior;0;0;1
3305505;Saquarema;2016;8;2016m08;Interior;6;5;6
3305554;Seropédica;2016;8;2016m08;Baixada Fluminense;16;2;10
3305604;Silva Jardim;2016;8;2016m08;Interior;0;1;1
3305703;Sumidouro;2016;8;2016m08;Interior;0;0;0
3305752;Tanguá;2016;8;2016m08;Interior;6;1;1
3305802;Teresópolis;2016;8;2016m08;Interior;1;5;5
3305901;Trajano de Moraes;2016;8;2016m08;Interior;0;0;0
3306008;Três Rios;2016;8;2016m08;Interior;0;8;3
3306107;Valença;2016;8;2016m08;Interior;0;1;1
3306156;Varre-Sai;2016;8;2016m08;Interior;0;0;0
3306206;Vassouras;2016;8;2016m08;Interior;1;3;2
3306305;Volta Redonda;2016;8;2016m08;Interior;0;25;8
3300100;Angra dos Reis;2016;9;2016m09;Interior;3;16;9
3300159;Aperibé;2016;9;2016m09;Interior;0;0;0
3300209;Araruama;2016;9;2016m09;Interior;8;7;14
3300225;Areal;2016;9;2016m09;Interior;0;0;0
3300233;Armação dos Búzios;2016;9;2016m09;Interior;1;5;2
3300258;Arraial do Cabo;2016;9;2016m09;Interior;0;2;2
3300308;Barra do Piraí;2016;9;2016m09;Interior;0;1;1
3300407;Barra Mansa;2016;9;2016m09;Interior;1;21;11
3300456;Belford Roxo;2016;9;2016m09;Baixada Fluminense;120;29;111
3300506;Bom Jardim;2016;9;2016m09;Interior;0;0;0
3300605;Bom Jesus do Itabapoana;2016;9;2016m09;Interior;3;2;1
3300704;Cabo Frio;2016;9;2016m09;Interior;7;13;17
3300803;Cachoeiras de Macacu;2016;9;2016m09;Interior;2;1;3
3300902;Cambuci;2016;9;2016m09;Interior;0;2;0
3300936;Carapebus;2016;9;2016m09;Interior;0;0;0
3300951;Comendador Levy Gasparian;2016;9;2016m09;Interior;0;0;0
3301009;Campos dos Goytacazes;2016;9;2016m09;Interior;14;36;28
3301108;Cantagalo;2016;9;2016m09;Interior;1;0;0
3301157;Cardoso Moreira;2016;9;2016m09;Interior;1;2;2
3301207;Carmo;2016;9;2016m09;Interior;0;0;1
3301306;Casimiro de Abreu;2016;9;2016m09;Interior;5;1;2
3301405;Conceição de Macabu;2016;9;2016m09;Interior;1;0;1
3301504;Cordeiro;2016;9;2016m09;Interior;0;0;0
3301603;Duas Barras;2016;9;2016m09;Interior;0;1;1
3301702;Duque de Caxias;2016;9;2016m09;Baixada Fluminense;305;59;207
3301801;Engenheiro Paulo de Frontin;2016;9;2016m09;Interior;0;1;0
3301850;Guapimirim;2016;9;2016m09;Baixada Fluminense;10;1;1
3301876;Iguaba Grande;2016;9;2016m09;Interior;2;6;3
3301900;Itaboraí;2016;9;2016m09;Interior;67;11;51
3302007;Itaguaí;2016;9;2016m09;Baixada Fluminense;27;9;33
3302056;Italva;2016;9;2016m09;Interior;0;0;0
3302106;Itaocara;2016;9;2016m09;Interior;0;2;1
3302205;Itaperuna;2016;9;2016m09;Interior;2;10;2
3302254;Itatiaia;2016;9;2016m09;Interior;0;1;0
3302270;Japeri;2016;9;2016m09;Baixada Fluminense;14;7;8
3302304;Laje do Muriaé;2016;9;2016m09;Interior;0;1;0
3302403;Macaé;2016;9;2016m09;Interior;19;14;13
3302452;Macuco;2016;9;2016m09;Interior;0;0;0
3302502;Magé;2016;9;2016m09;Baixada Fluminense;22;9;13
3302601;Mangaratiba;2016;9;2016m09;Interior;7;7;3
3302700;Maricá;2016;9;2016m09;Grande Niterói;12;16;6
3302809;Mendes;2016;9;2016m09;Interior;0;1;0
3302858;Mesquita;2016;9;2016m09;Baixada Fluminense;70;26;44
3302908;Miguel Pereira;2016;9;2016m09;Interior;0;8;3
3303005;Miracema;2016;9;2016m09;Interior;0;0;0
3303104;Natividade;2016;9;2016m09;Interior;0;2;0
3303203;Nilópolis;2016;9;2016m09;Baixada Fluminense;110;16;29
3303302;Niterói;2016;9;2016m09;Grande Niterói;126;72;105
3303401;Nova Friburgo;2016;9;2016m09;Interior;1;9;7
3303500;Nova Iguaçu;2016;9;2016m09;Baixada Fluminense;240;51;90
3303609;Paracambi;2016;9;2016m09;Baixada Fluminense;0;2;4
3303708;Paraíba do Sul;2016;9;2016m09;Interior;0;3;1
3303807;Paraty;2016;9;2016m09;Interior;2;7;2
3303856;Paty do Alferes;2016;9;2016m09;Interior;0;0;0
3303906;Petrópolis;2016;9;2016m09;Interior;5;12;10
3303955;Pinheiral;2016;9;2016m09;Interior;0;0;0
3304003;Piraí;2016;9;2016m09;Interior;0;0;0
3304102;Porciúncula;2016;9;2016m09;Interior;0;1;1
3304110;Porto Real;2016;9;2016m09;Interior;1;1;2
3304128;Quatis;2016;9;2016m09;Interior;0;0;0
3304144;Queimados;2016;9;2016m09;Baixada Fluminense;22;19;15
3304151;Quissamã;2016;9;2016m09;Interior;1;4;2
3304201;Resende;2016;9;2016m09;Interior;2;3;3
3304300;Rio Bonito;2016;9;2016m09;Interior;4;8;5
3304409;Rio Claro;2016;9;2016m09;Interior;0;1;1
3304508;Rio das Flores;2016;9;2016m09;Interior;0;0;0
3304524;Rio das Ostras;2016;9;2016m09;Interior;13;7;8
3304557;Rio de Janeiro;2016;9;2016m09;Capital;1511;531;1041
3304607;Santa Maria Madalena;2016;9;2016m09;Interior;0;0;0
3304706;Santo Antônio de Pádua;2016;9;2016m09;Interior;0;1;1
3304755;São Francisco de Itabapoana;2016;9;2016m09;Interior;0;5;2
3304805;São Fidélis;2016;9;2016m09;Interior;0;0;2
3304904;São Gonçalo;2016;9;2016m09;Grande Niterói;432;96;267
3305000;São João da Barra;2016;9;2016m09;Interior;1;0;2
3305109;São João de Meriti;2016;9;2016m09;Baixada Fluminense;213;41;118
3305133;São José de Ubá;2016;9;2016m09;Interior;0;0;0
3305158;São José do Vale do Rio Preto;2016;9;2016m09;Interior;0;0;1
3305208;São Pedro da Aldeia;2016;9;2016m09;Interior;4;5;4
3305307;São Sebastião do Alto;2016;9;2016m09;Interior;0;0;0
3305406;Sapucaia;2016;9;2016m09;Interior;1;0;0
3305505;Saquarema;2016;9;2016m09;Interior;2;6;7
3305554;Seropédica;2016;9;2016m09;Baixada Fluminense;16;6;17
3305604;Silva Jardim;2016;9;2016m09;Interior;1;0;1
3305703;Sumidouro;2016;9;2016m09;Interior;0;0;0
3305752;Tanguá;2016;9;2016m09;Interior;5;1;1
3305802;Teresópolis;2016;9;2016m09;Interior;0;14;8
3305901;Trajano de Moraes;2016;9;2016m09;Interior;0;2;1
3306008;Três Rios;2016;9;2016m09;Interior;0;0;1
3306107;Valença;2016;9;2016m09;Interior;1;1;0
3306156;Varre-Sai;2016;9;2016m09;Interior;0;0;0
3306206;Vassouras;2016;9;2016m09;Interior;0;1;0
3306305;Volta Redonda;2016;9;2016m09;Interior;1;25;12
3300100;Angra dos Reis;2016;10;2016m10;Interior;5;19;11
3300159;Aperibé;2016;10;2016m10;Interior;0;0;0
3300209;Araruama;2016;10;2016m10;Interior;6;8;8
3300225;Areal;2016;10;2016m10;Interior;0;0;0
3300233;Armação dos Búzios;2016;10;2016m10;Interior;1;5;0
3300258;Arraial do Cabo;2016;10;2016m10;Interior;1;1;1
3300308;Barra do Piraí;2016;10;2016m10;Interior;0;3;2
3300407;Barra Mansa;2016;10;2016m10;Interior;0;11;17
3300456;Belford Roxo;2016;10;2016m10;Baixada Fluminense;182;28;116
3300506;Bom Jardim;2016;10;2016m10;Interior;0;0;1
3300605;Bom Jesus do Itabapoana;2016;10;2016m10;Interior;0;1;1
3300704;Cabo Frio;2016;10;2016m10;Interior;9;15;10
3300803;Cachoeiras de Macacu;2016;10;2016m10;Interior;3;2;1
3300902;Cambuci;2016;10;2016m10;Interior;0;1;0
3300936;Carapebus;2016;10;2016m10;Interior;0;0;0
3300951;Comendador Levy Gasparian;2016;10;2016m10;Interior;0;0;0
3301009;Campos dos Goytacazes;2016;10;2016m10;Interior;25;28;22
3301108;Cantagalo;2016;10;2016m10;Interior;1;1;1
3301157;Cardoso Moreira;2016;10;2016m10;Interior;1;2;2
3301207;Carmo;2016;10;2016m10;Interior;0;2;1
3301306;Casimiro de Abreu;2016;10;2016m10;Interior;2;0;0
3301405;Conceição de Macabu;2016;10;2016m10;Interior;1;0;0
3301504;Cordeiro;2016;10;2016m10;Interior;0;1;1
3301603;Duas Barras;2016;10;2016m10;Interior;0;0;0
3301702;Duque de Caxias;2016;10;2016m10;Baixada Fluminense;328;67;186
3301801;Engenheiro Paulo de Frontin;2016;10;2016m10;Interior;0;0;0
3301850;Guapimirim;2016;10;2016m10;Baixada Fluminense;8;8;2
3301876;Iguaba Grande;2016;10;2016m10;Interior;0;2;1
3301900;Itaboraí;2016;10;2016m10;Interior;74;33;44
3302007;Itaguaí;2016;10;2016m10;Baixada Fluminense;42;20;32
3302056;Italva;2016;10;2016m10;Interior;0;0;0
3302106;Itaocara;2016;10;2016m10;Interior;0;2;0
3302205;Itaperuna;2016;10;2016m10;Interior;0;3;0
3302254;Itatiaia;2016;10;2016m10;Interior;1;0;0
3302270;Japeri;2016;10;2016m10;Baixada Fluminense;19;2;9
3302304;Laje do Muriaé;2016;10;2016m10;Interior;0;0;0
3302403;Macaé;2016;10;2016m10;Interior;18;14;17
3302452;Macuco;2016;10;2016m10;Interior;0;0;0
3302502;Magé;2016;10;2016m10;Baixada Fluminense;30;5;18
3302601;Mangaratiba;2016;10;2016m10;Interior;4;5;2
3302700;Maricá;2016;10;2016m10;Grande Niterói;23;30;13
3302809;Mendes;2016;10;2016m10;Interior;0;1;0
3302858;Mesquita;2016;10;2016m10;Baixada Fluminense;86;35;44
3302908;Miguel Pereira;2016;10;2016m10;Interior;0;4;1
3303005;Miracema;2016;10;2016m10;Interior;0;1;0
3303104;Natividade;2016;10;2016m10;Interior;0;2;1
3303203;Nilópolis;2016;10;2016m10;Baixada Fluminense;165;21;20
3303302;Niterói;2016;10;2016m10;Grande Niterói;172;75;104
3303401;Nova Friburgo;2016;10;2016m10;Interior;0;4;1
3303500;Nova Iguaçu;2016;10;2016m10;Baixada Fluminense;308;62;110
3303609;Paracambi;2016;10;2016m10;Baixada Fluminense;5;2;1
3303708;Paraíba do Sul;2016;10;2016m10;Interior;1;0;0
3303807;Paraty;2016;10;2016m10;Interior;1;9;5
3303856;Paty do Alferes;2016;10;2016m10;Interior;0;0;0
3303906;Petrópolis;2016;10;2016m10;Interior;1;13;19
3303955;Pinheiral;2016;10;2016m10;Interior;0;0;0
3304003;Piraí;2016;10;2016m10;Interior;0;1;0
3304102;Porciúncula;2016;10;2016m10;Interior;0;1;1
3304110;Porto Real;2016;10;2016m10;Interior;0;2;1
3304128;Quatis;2016;10;2016m10;Interior;0;0;0
3304144;Queimados;2016;10;2016m10;Baixada Fluminense;26;12;11
3304151;Quissamã;2016;10;2016m10;Interior;2;0;1
3304201;Resende;2016;10;2016m10;Interior;3;5;6
3304300;Rio Bonito;2016;10;2016m10;Interior;7;13;7
3304409;Rio Claro;2016;10;2016m10;Interior;0;1;0
3304508;Rio das Flores;2016;10;2016m10;Interior;1;0;0
3304524;Rio das Ostras;2016;10;2016m10;Interior;19;11;11
3304557;Rio de Janeiro;2016;10;2016m10;Capital;1778;512;1157
3304607;Santa Maria Madalena;2016;10;2016m10;Interior;0;0;0
3304706;Santo Antônio de Pádua;2016;10;2016m10;Interior;0;5;4
3304755;São Francisco de Itabapoana;2016;10;2016m10;Interior;2;2;0
3304805;São Fidélis;2016;10;2016m10;Interior;1;6;2
3304904;São Gonçalo;2016;10;2016m10;Grande Niterói;494;125;264
3305000;São João da Barra;2016;10;2016m10;Interior;3;4;2
3305109;São João de Meriti;2016;10;2016m10;Baixada Fluminense;291;54;136
3305133;São José de Ubá;2016;10;2016m10;Interior;0;0;0
3305158;São José do Vale do Rio Preto;2016;10;2016m10;Interior;0;1;0
3305208;São Pedro da Aldeia;2016;10;2016m10;Interior;4;6;3
3305307;São Sebastião do Alto;2016;10;2016m10;Interior;0;0;0
3305406;Sapucaia;2016;10;2016m10;Interior;2;1;0
3305505;Saquarema;2016;10;2016m10;Interior;3;3;1
3305554;Seropédica;2016;10;2016m10;Baixada Fluminense;16;4;12
3305604;Silva Jardim;2016;10;2016m10;Interior;2;0;1
3305703;Sumidouro;2016;10;2016m10;Interior;0;0;1
3305752;Tanguá;2016;10;2016m10;Interior;2;0;4
3305802;Teresópolis;2016;10;2016m10;Interior;0;17;12
3305901;Trajano de Moraes;2016;10;2016m10;Interior;0;0;0
3306008;Três Rios;2016;10;2016m10;Interior;0;2;2
3306107;Valença;2016;10;2016m10;Interior;0;1;0
3306156;Varre-Sai;2016;10;2016m10;Interior;0;0;0
3306206;Vassouras;2016;10;2016m10;Interior;0;1;2
3306305;Volta Redonda;2016;10;2016m10;Interior;2;29;14
3300100;Angra dos Reis;2016;11;2016m11;Interior;10;22;13
3300159;Aperibé;2016;11;2016m11;Interior;0;0;0
3300209;Araruama;2016;11;2016m11;Interior;5;4;7
3300225;Areal;2016;11;2016m11;Interior;0;0;0
3300233;Armação dos Búzios;2016;11;2016m11;Interior;2;1;4
3300258;Arraial do Cabo;2016;11;2016m11;Interior;1;1;1
3300308;Barra do Piraí;2016;11;2016m11;Interior;0;4;4
3300407;Barra Mansa;2016;11;2016m11;Interior;1;25;28
3300456;Belford Roxo;2016;11;2016m11;Baixada Fluminense;162;30;111
3300506;Bom Jardim;2016;11;2016m11;Interior;0;2;0
3300605;Bom Jesus do Itabapoana;2016;11;2016m11;Interior;0;0;0
3300704;Cabo Frio;2016;11;2016m11;Interior;15;14;14
3300803;Cachoeiras de Macacu;2016;11;2016m11;Interior;2;3;2
3300902;Cambuci;2016;11;2016m11;Interior;0;0;1
3300936;Carapebus;2016;11;2016m11;Interior;0;0;0
3300951;Comendador Levy Gasparian;2016;11;2016m11;Interior;0;0;0
3301009;Campos dos Goytacazes;2016;11;2016m11;Interior;20;24;33
3301108;Cantagalo;2016;11;2016m11;Interior;2;2;1
3301157;Cardoso Moreira;2016;11;2016m11;Interior;1;0;0
3301207;Carmo;2016;11;2016m11;Interior;0;0;0
3301306;Casimiro de Abreu;2016;11;2016m11;Interior;1;0;1
3301405;Conceição de Macabu;2016;11;2016m11;Interior;0;1;0
3301504;Cordeiro;2016;11;2016m11;Interior;0;0;0
3301603;Duas Barras;2016;11;2016m11;Interior;0;0;0
3301702;Duque de Caxias;2016;11;2016m11;Baixada Fluminense;322;99;229
3301801;Engenheiro Paulo de Frontin;2016;11;2016m11;Interior;0;0;1
3301850;Guapimirim;2016;11;2016m11;Baixada Fluminense;12;2;5
3301876;Iguaba Grande;2016;11;2016m11;Interior;0;3;3
3301900;Itaboraí;2016;11;2016m11;Interior;51;21;28
3302007;Itaguaí;2016;11;2016m11;Baixada Fluminense;47;22;39
3302056;Italva;2016;11;2016m11;Interior;0;0;0
3302106;Itaocara;2016;11;2016m11;Interior;0;1;1
3302205;Itaperuna;2016;11;2016m11;Interior;0;6;2
3302254;Itatiaia;2016;11;2016m11;Interior;3;3;2
3302270;Japeri;2016;11;2016m11;Baixada Fluminense;35;4;11
3302304;Laje do Muriaé;2016;11;2016m11;Interior;0;1;1
3302403;Macaé;2016;11;2016m11;Interior;26;12;25
3302452;Macuco;2016;11;2016m11;Interior;0;0;0
3302502;Magé;2016;11;2016m11;Baixada Fluminense;30;13;25
3302601;Mangaratiba;2016;11;2016m11;Interior;6;13;9
3302700;Maricá;2016;11;2016m11;Grande Niterói;17;21;10
3302809;Mendes;2016;11;2016m11;Interior;0;0;0
3302858;Mesquita;2016;11;2016m11;Baixada Fluminense;87;30;41
3302908;Miguel Pereira;2016;11;2016m11;Interior;0;3;2
3303005;Miracema;2016;11;2016m11;Interior;0;1;1
3303104;Natividade;2016;11;2016m11;Interior;0;3;0
3303203;Nilópolis;2016;11;2016m11;Baixada Fluminense;157;18;36
3303302;Niterói;2016;11;2016m11;Grande Niterói;161;76;119
3303401;Nova Friburgo;2016;11;2016m11;Interior;1;7;6
3303500;Nova Iguaçu;2016;11;2016m11;Baixada Fluminense;280;66;91
3303609;Paracambi;2016;11;2016m11;Baixada Fluminense;5;2;1
3303708;Paraíba do Sul;2016;11;2016m11;Interior;0;1;1
3303807;Paraty;2016;11;2016m11;Interior;0;4;1
3303856;Paty do Alferes;2016;11;2016m11;Interior;0;0;0
3303906;Petrópolis;2016;11;2016m11;Interior;2;6;4
3303955;Pinheiral;2016;11;2016m11;Interior;0;0;0
3304003;Piraí;2016;11;2016m11;Interior;1;2;2
3304102;Porciúncula;2016;11;2016m11;Interior;0;0;0
3304110;Porto Real;2016;11;2016m11;Interior;0;0;1
3304128;Quatis;2016;11;2016m11;Interior;0;0;0
3304144;Queimados;2016;11;2016m11;Baixada Fluminense;34;7;20
3304151;Quissamã;2016;11;2016m11;Interior;1;1;1
3304201;Resende;2016;11;2016m11;Interior;1;4;4
3304300;Rio Bonito;2016;11;2016m11;Interior;10;8;5
3304409;Rio Claro;2016;11;2016m11;Interior;0;4;2
3304508;Rio das Flores;2016;11;2016m11;Interior;0;0;0
3304524;Rio das Ostras;2016;11;2016m11;Interior;17;14;10
3304557;Rio de Janeiro;2016;11;2016m11;Capital;1848;553;1290
3304607;Santa Maria Madalena;2016;11;2016m11;Interior;0;0;0
3304706;Santo Antônio de Pádua;2016;11;2016m11;Interior;0;5;1
3304755;São Francisco de Itabapoana;2016;11;2016m11;Interior;3;4;3
3304805;São Fidélis;2016;11;2016m11;Interior;2;1;2
3304904;São Gonçalo;2016;11;2016m11;Grande Niterói;397;103;262
3305000;São João da Barra;2016;11;2016m11;Interior;1;1;1
3305109;São João de Meriti;2016;11;2016m11;Baixada Fluminense;286;57;151
3305133;São José de Ubá;2016;11;2016m11;Interior;0;0;0
3305158;São José do Vale do Rio Preto;2016;11;2016m11;Interior;0;1;0
3305208;São Pedro da Aldeia;2016;11;2016m11;Interior;8;5;3
3305307;São Sebastião do Alto;2016;11;2016m11;Interior;0;0;0
3305406;Sapucaia;2016;11;2016m11;Interior;0;0;1
3305505;Saquarema;2016;11;2016m11;Interior;6;6;2
3305554;Seropédica;2016;11;2016m11;Baixada Fluminense;22;2;14
3305604;Silva Jardim;2016;11;2016m11;Interior;1;0;2
3305703;Sumidouro;2016;11;2016m11;Interior;0;0;0
3305752;Tanguá;2016;11;2016m11;Interior;5;0;4
3305802;Teresópolis;2016;11;2016m11;Interior;1;6;5
3305901;Trajano de Moraes;2016;11;2016m11;Interior;0;0;0
3306008;Três Rios;2016;11;2016m11;Interior;1;5;1
3306107;Valença;2016;11;2016m11;Interior;0;5;2
3306156;Varre-Sai;2016;11;2016m11;Interior;0;0;0
3306206;Vassouras;2016;11;2016m11;Interior;0;2;0
3306305;Volta Redonda;2016;11;2016m11;Interior;2;27;9
3300100;Angra dos Reis;2016;12;2016m12;Interior;15;30;27
3300159;Aperibé;2016;12;2016m12;Interior;0;0;0
3300209;Araruama;2016;12;2016m12;Interior;10;7;6
3300225;Areal;2016;12;2016m12;Interior;0;0;0
3300233;Armação dos Búzios;2016;12;2016m12;Interior;3;5;2
3300258;Arraial do Cabo;2016;12;2016m12;Interior;0;4;3
3300308;Barra do Piraí;2016;12;2016m12;Interior;0;2;4
3300407;Barra Mansa;2016;12;2016m12;Interior;5;9;9
3300456;Belford Roxo;2016;12;2016m12;Baixada Fluminense;154;39;100
3300506;Bom Jardim;2016;12;2016m12;Interior;0;1;0
3300605;Bom Jesus do Itabapoana;2016;12;2016m12;Interior;0;2;0
3300704;Cabo Frio;2016;12;2016m12;Interior;6;14;7
3300803;Cachoeiras de Macacu;2016;12;2016m12;Interior;1;2;4
3300902;Cambuci;2016;12;2016m12;Interior;0;0;0
3300936;Carapebus;2016;12;2016m12;Interior;0;0;0
3300951;Comendador Levy Gasparian;2016;12;2016m12;Interior;0;0;0
3301009;Campos dos Goytacazes;2016;12;2016m12;Interior;11;50;28
3301108;Cantagalo;2016;12;2016m12;Interior;1;0;0
3301157;Cardoso Moreira;2016;12;2016m12;Interior;0;0;0
3301207;Carmo;2016;12;2016m12;Interior;1;0;0
3301306;Casimiro de Abreu;2016;12;2016m12;Interior;2;4;3
3301405;Conceição de Macabu;2016;12;2016m12;Interior;2;0;0
3301504;Cordeiro;2016;12;2016m12;Interior;1;0;1
3301603;Duas Barras;2016;12;2016m12;Interior;0;0;0
3301702;Duque de Caxias;2016;12;2016m12;Baixada Fluminense;357;93;239
3301801;Engenheiro Paulo de Frontin;2016;12;2016m12;Interior;0;0;0
3301850;Guapimirim;2016;12;2016m12;Baixada Fluminense;11;2;3
3301876;Iguaba Grande;2016;12;2016m12;Interior;2;1;1
3301900;Itaboraí;2016;12;2016m12;Interior;55;26;39
3302007;Itaguaí;2016;12;2016m12;Baixada Fluminense;44;12;29
3302056;Italva;2016;12;2016m12;Interior;0;0;0
3302106;Itaocara;2016;12;2016m12;Interior;0;0;0
3302205;Itaperuna;2016;12;2016m12;Interior;2;4;4
3302254;Itatiaia;2016;12;2016m12;Interior;1;1;2
3302270;Japeri;2016;12;2016m12;Baixada Fluminense;37;4;26
3302304;Laje do Muriaé;2016;12;2016m12;Interior;0;0;1
3302403;Macaé;2016;12;2016m12;Interior;29;12;20
3302452;Macuco;2016;12;2016m12;Interior;0;0;0
3302502;Magé;2016;12;2016m12;Baixada Fluminense;21;24;13
3302601;Mangaratiba;2016;12;2016m12;Interior;10;8;4
3302700;Maricá;2016;12;2016m12;Grande Niterói;21;31;9
3302809;Mendes;2016;12;2016m12;Interior;0;0;0
3302858;Mesquita;2016;12;2016m12;Baixada Fluminense;84;17;42
